ID,COUNT,REWARD_TYPE,REWARD_VALUE,REWARD_QTY,BEST,HERO_ID,CAMERA,ATTEND_TYPE,WEEK,HIGHLIGHT,ATTEND_CHECK_PRICE
25,2,100,20506001,1,1,0,0,1,1,0,0
25,3,100,20606001,1,1,0,0,1,1,0,0
25,4,100,20006001,1,1,0,0,1,1,0,0
25,5,100,20106001,1,1,0,0,1,1,0,0
25,6,100,20206001,1,1,0,0,1,1,0,0
25,7,100,20306001,1,1,0,0,1,1,1,0
26,1,2,0,200,1,0,0,1,1,0,0
26,2,100,10199001,300,1,0,0,1,1,0,0
26,3,100,1020005,20,1,0,0,1,1,0,0
26,4,100,10199002,200,1,0,0,1,1,0,0
26,5,300,1078,1,1,0,0,1,1,0,0
26,6,100,2001,100,1,0,0,1,1,0,0
26,7,100,2505,1,1,0,0,1,1,1,0
27,1,2,0,200,1,0,0,1,1,0,0
27,2,3,0,1000000,1,0,0,1,1,0,0
27,3,100,1070001,20,1,0,0,1,1,0,0
27,4,100,10199002,200,1,0,0,1,1,0,0
27,5,300,1068,1,1,0,0,1,1,0,0
27,6,100,2001,100,1,0,0,1,1,0,0
27,7,307,2219,1,1,0,0,1,1,1,0
28,1,100,1000054,30,1,1005401,"{""position"":{""x"":-2198,""y"":-388,""z"":-85},""rotation"":{""x"":0,""y"":0,""z"":0},""fov"":45}",1,1,0,0
28,2,100,1000045,30,1,1004501,"{""position"":{""x"":-3080,""y"":-400,""z"":-72},""rotation"":{""x"":355,""y"":33,""z"":0},""fov"":40}",1,1,0,0
28,3,100,1000055,30,1,1005501,"{""position"":{""x"":-2103,""y"":-400,""z"":-15},""rotation"":{""x"":0,""y"":0,""z"":0},""fov"":45}",1,1,0,0
28,4,100,1000014,30,1,1001401,"{""position"":{""x"":-2215,""y"":-334,""z"":-249},""rotation"":{""x"":0,""y"":0,""z"":0},""fov"":45}",1,1,0,0
28,5,100,1000071,30,1,1007101,"{""position"":{""x"":-2234,""y"":-432,""z"":175},""rotation"":{""x"":0,""y"":0,""z"":0},""fov"":45}",1,1,0,0
28,6,100,1000067,30,1,1006701,"{""position"":{""x"":-2814,""y"":-327,""z"":765},""rotation"":{""x"":355,""y"":55,""z"":0},""fov"":40}",1,1,0,0
28,7,100,1000053,30,1,1005301,"{""position"":{""x"":-2215,""y"":-460,""z"":225},""rotation"":{""x"":0,""y"":0,""z"":0},""fov"":45}",1,1,1,0
29,1,100,1000046,30,1,0,0,1,1,0,0
29,2,100,1000048,30,1,0,0,1,1,0,0
29,3,100,1000035,30,1,0,0,1,1,0,0
29,4,100,1000051,30,1,0,0,1,1,0,0
29,5,100,1000020,30,1,0,0,1,1,0,0
29,6,100,1000024,30,1,0,0,1,1,0,0
29,7,100,1000079,30,1,0,0,1,1,1,0
30,1,100,1000067,30,1,0,0,1,1,0,0
30,2,100,1000068,30,1,0,0,1,1,0,0
30,3,100,1000049,30,1,0,0,1,1,0,0
30,4,100,1000014,30,1,0,0,1,1,0,0
30,5,100,1000045,30,1,0,0,1,1,0,0
30,6,100,1000010,30,1,0,0,1,1,0,0
30,7,100,1000079,30,1,0,0,1,1,1,0
31,1,300,1057,1,1,0,0,1,1,0,0
31,2,307,2153,1,1,0,0,1,1,0,0
31,3,307,2169,1,1,0,0,1,1,0,0
31,4,3,0,500000,1,0,0,1,1,0,0
31,5,300,1057,1,1,0,0,1,1,0,0
31,6,100,201010401,1,1,0,0,1,1,0,0
31,7,100,2505,1,1,0,0,1,1,1,0
32,1,100,1000081,5,1,1008101,"{""position"":{""x"":-2814,""y"":-327,""z"":765},""rotation"":{""x"":355,""y"":55,""z"":0},""fov"":40}",1,1,0,0
32,2,100,1000081,5,1,1008101,"{""position"":{""x"":-2814,""y"":-327,""z"":765},""rotation"":{""x"":355,""y"":55,""z"":0},""fov"":40}",1,1,0,0
32,3,100,1000081,5,1,1008101,"{""position"":{""x"":-2814,""y"":-327,""z"":765},""rotation"":{""x"":355,""y"":55,""z"":0},""fov"":40}",1,1,0,0
32,4,100,1000081,5,1,1008101,"{""position"":{""x"":-2814,""y"":-327,""z"":765},""rotation"":{""x"":355,""y"":55,""z"":0},""fov"":40}",1,1,0,0
32,5,100,1000081,5,1,1008101,"{""position"":{""x"":-2814,""y"":-327,""z"":765},""rotation"":{""x"":355,""y"":55,""z"":0},""fov"":40}",1,1,0,0
32,6,100,1000081,5,1,1008101,"{""position"":{""x"":-2814,""y"":-327,""z"":765},""rotation"":{""x"":355,""y"":55,""z"":0},""fov"":40}",1,1,0,0
32,7,100,1000081,10,1,1008101,"{""position"":{""x"":-2814,""y"":-327,""z"":765},""rotation"":{""x"":355,""y"":55,""z"":0},""fov"":40}",1,1,1,0
33,1,2,0,200,1,0,0,1,1,0,0
33,2,100,10199001,300,1,0,0,1,1,0,0
33,3,100,1020005,20,1,0,0,1,1,0,0
33,4,100,10199002,200,1,0,0,1,1,0,0
33,5,300,1078,1,1,0,0,1,1,0,0
33,6,100,2001,100,1,0,0,1,1,0,0
33,7,100,2505,1,1,0,0,1,1,1,0
34,1,2,0,200,1,0,0,1,1,0,0
34,2,3,0,1000000,1,0,0,1,1,0,0
34,3,100,1070001,20,1,0,0,1,1,0,0
34,4,100,10199002,200,1,0,0,1,1,0,0
34,5,300,1083,1,1,0,0,1,1,0,0
34,6,100,2001,100,1,0,0,1,1,0,0
34,7,307,2219,1,1,0,0,1,1,1,0
35,1,2,0,100,1,0,0,1,1,0,0
35,2,3,0,500000,1,0,0,1,1,0,0
35,3,100,2001,50,1,0,0,1,1,0,0
35,4,100,10199002,100,1,0,0,1,1,0,0
35,5,300,1078,1,1,0,0,1,1,0,0
35,6,300,1083,1,1,0,0,1,1,0,0
35,7,100,2606,1,1,0,0,1,1,1,0
36,1,100,3005,325,1,0,0,1,1,0,0
36,2,300,1092,1,1,0,0,1,1,0,0
36,3,100,10199001,500,1,0,0,1,1,0,0
36,4,300,1068,1,1,0,0,1,1,0,0
36,5,100,10199002,1000,1,0,0,1,1,0,0
36,6,3,0,1000000,1,0,0,1,1,0,0
36,7,100,2901,1,1,0,0,1,1,1,0
37,1,100,3005,325,1,0,0,1,1,0,0
37,2,300,1092,1,1,0,0,1,1,0,0
37,3,100,10199001,500,1,0,0,1,1,0,0
37,4,300,1068,1,1,0,0,1,1,0,0
37,5,100,10199002,1000,1,0,0,1,1,0,0
37,6,3,0,1000000,1,0,0,1,1,0,0
37,7,100,2901,1,1,0,0,1,1,1,0
38,1,100,1000001,20,1,0,0,1,1,0,0
38,2,100,1000031,20,1,0,0,1,1,0,0
38,3,100,1000007,20,1,0,0,1,1,0,0
38,4,100,1000049,20,1,0,0,1,1,0,0
38,5,100,1000027,20,1,0,0,1,1,0,0
38,6,100,1000029,20,1,0,0,1,1,0,0
38,7,100,1000003,20,1,0,0,1,1,1,0
39,1,2,0,200,1,0,0,1,1,0,0
39,2,100,10199001,300,1,0,0,1,1,0,0
39,3,100,1020005,20,1,0,0,1,1,0,0
39,4,100,10199002,200,1,0,0,1,1,0,0
39,5,300,1078,1,1,0,0,1,1,0,0
39,6,100,2001,100,1,0,0,1,1,0,0
39,7,100,2505,1,1,0,0,1,1,1,0
40,1,2,0,200,1,0,0,1,1,0,0
40,2,3,0,1000000,1,0,0,1,1,0,0
40,3,100,1070001,20,1,0,0,1,1,0,0
40,4,100,10199002,200,1,0,0,1,1,0,0
40,5,300,1083,1,1,0,0,1,1,0,0
40,6,100,2001,100,1,0,0,1,1,0,0
40,7,307,2219,1,1,0,0,1,1,1,0
41,1,100,2503,1,1,0,0,1,1,0,0
41,2,300,1078,1,1,0,0,1,1,0,0
41,3,100,2001,100,1,0,0,1,1,0,0
41,4,100,2504,1,1,0,0,1,1,0,0
41,5,300,1068,1,1,0,0,1,1,0,0
41,6,100,10199002,200,1,0,0,1,1,0,0
41,7,100,2505,1,1,0,0,1,1,1,0
42,1,2,0,200,1,0,0,1,1,0,0
42,2,100,10199001,300,1,0,0,1,1,0,0
42,3,100,1020005,20,1,0,0,1,1,0,0
42,4,100,10199002,200,1,0,0,1,1,0,0
42,5,300,1078,1,1,0,0,1,1,0,0
42,6,100,2001,100,1,0,0,1,1,0,0
42,7,100,2505,1,1,0,0,1,1,1,0
43,1,100,1000057,20,1,0,0,1,1,0,0
43,2,100,1000008,20,1,0,0,1,1,0,0
43,3,100,1000071,20,1,0,0,1,1,0,0
43,4,100,1000057,40,1,0,0,1,1,0,0
43,5,100,1000008,40,1,0,0,1,1,0,0
43,6,100,1000071,40,1,0,0,1,1,0,0
43,7,100,1000008,200,1,0,0,1,1,1,0
44,1,100,1000065,20,1,0,0,1,1,0,0
44,2,100,1000010,20,1,0,0,1,1,0,0
44,3,100,1000067,20,1,0,0,1,1,0,0
44,4,100,1000066,40,1,0,0,1,1,0,0
44,5,100,1000065,40,1,0,0,1,1,0,0
44,6,100,1000067,40,1,0,0,1,1,0,0
44,7,100,1000010,200,1,0,0,1,1,1,0
45,1,100,1000027,20,1,0,0,1,1,0,0
45,2,100,1000003,20,1,0,0,1,1,0,0
45,3,100,1000045,20,1,0,0,1,1,0,0
45,4,100,1000030,40,1,0,0,1,1,0,0
45,5,100,1000027,40,1,0,0,1,1,0,0
45,6,100,1000045,40,1,0,0,1,1,0,0
45,7,100,1000003,200,1,0,0,1,1,1,0
46,1,2,0,200,1,0,0,1,1,0,0
46,2,100,10199001,300,1,0,0,1,1,0,0
46,3,100,1020005,20,1,0,0,1,1,0,0
46,4,100,10199002,200,1,0,0,1,1,0,0
46,5,300,1078,1,1,0,0,1,1,0,0
46,6,100,2001,100,1,0,0,1,1,0,0
46,7,100,2505,1,1,0,0,1,1,1,0
47,1,300,1078,1,1,0,0,1,1,0,0
47,2,100,3502,45,1,0,0,1,1,0,0
47,3,100,1070001,20,1,0,0,1,1,0,0
47,4,300,1083,1,1,0,0,1,1,0,0
47,5,100,10199007,20,1,0,0,1,1,0,0
47,6,100,1020005,100,1,0,0,1,1,0,0
47,7,307,2205,1,1,0,0,1,1,1,0
48,1,2,0,200,1,0,0,1,1,0,0
48,2,100,3502,45,1,0,0,1,1,0,0
48,3,100,1020005,20,1,0,0,1,1,0,0
48,4,100,10199002,200,1,0,0,1,1,0,0
48,5,300,1078,1,1,0,0,1,1,0,0
48,6,100,10199007,20,1,0,0,1,1,0,0
48,7,100,2606,1,1,0,0,1,1,1,0
49,1,300,1078,1,1,0,0,1,1,0,0
49,2,100,2051,5,1,0,0,1,1,0,0
49,3,100,1070001,20,1,0,0,1,1,0,0
49,4,300,1083,1,1,0,0,1,1,0,0
49,5,100,10199002,200,1,0,0,1,1,0,0
49,6,100,1020005,100,1,0,0,1,1,0,0
49,7,307,2196,1,1,0,0,1,1,1,0
50,1,2,0,200,1,0,0,1,1,0,0
50,2,307,2158,1,1,0,0,1,1,0,0
50,3,100,3502,50,1,0,0,1,1,0,0
50,4,100,10199002,200,1,0,0,1,1,0,0
50,5,100,10199001,300,1,0,0,1,1,0,0
50,6,100,10199007,20,1,0,0,1,1,0,0
50,7,100,2505,1,1,0,0,1,1,1,0
51,1,300,1078,1,1,0,0,1,1,0,0
51,2,100,2051,10,1,0,0,1,1,0,0
51,3,100,1070001,20,1,0,0,1,1,0,0
51,4,300,1083,1,1,0,0,1,1,0,0
51,5,100,10199002,200,1,0,0,1,1,0,0
51,6,100,1020005,50,1,0,0,1,1,0,0
51,7,100,1070001,200,1,0,0,1,1,1,0
52,1,2,0,100,1,0,0,1,1,0,0
52,2,100,3502,50,1,0,0,1,1,0,0
52,3,100,10199001,500,1,0,0,1,1,0,0
52,4,300,1068,1,1,0,0,1,1,0,0
52,5,100,10199002,1000,1,0,0,1,1,0,0
52,6,100,10199007,20,1,0,0,1,1,0,0
52,7,307,2219,1,1,0,0,1,1,1,0
53,1,307,2155,1,1,0,0,1,1,0,0
53,2,100,2001,50,1,0,0,1,1,0,0
53,3,100,10199001,200,1,0,0,1,1,0,0
53,4,307,2155,1,1,0,0,1,1,0,0
53,5,100,10199002,100,1,0,0,1,1,0,0
53,6,100,2805,1,1,0,0,1,1,0,0
53,7,100,2901,1,1,0,0,1,1,1,0
54,1,300,1078,1,1,0,0,1,1,0,0
54,2,300,1083,1,1,0,0,1,1,0,0
54,3,300,1078,1,1,0,0,1,1,0,0
54,4,300,1083,1,1,0,0,1,1,0,0
54,5,300,1078,1,1,0,0,1,1,0,0
54,6,300,1068,1,1,0,0,1,1,0,0
54,7,300,1078,1,1,0,0,1,1,1,0
55,1,2,0,100,1,0,0,1,1,0,0
55,2,100,3502,50,1,0,0,1,1,0,0
55,3,100,10199001,500,1,0,0,1,1,0,0
55,4,100,10199007,20,1,0,0,1,1,0,0
55,5,100,10199002,1000,1,0,0,1,1,0,0
55,6,100,3505,5,1,0,0,1,1,0,0
55,7,307,2219,1,1,0,0,1,1,1,0
56,1,100,1100001,50,1,0,0,1,1,0,0
56,2,100,2001,50,1,0,0,1,1,0,0
56,3,100,10199001,300,1,0,0,1,1,0,0
56,4,307,2155,1,1,0,0,1,1,0,0
56,5,100,10199002,500,1,0,0,1,1,0,0
56,6,100,1100001,50,1,0,0,1,1,0,0
56,7,100,2704,1,1,0,0,1,1,1,0
57,1,2,0,100,1,0,0,1,1,0,0
57,2,100,3502,50,1,0,0,1,1,0,0
57,3,100,10199001,500,1,0,0,1,1,0,0
57,4,100,10199007,30,1,0,0,1,1,0,0
57,5,100,10199002,1000,1,0,0,1,1,0,0
57,6,100,1110001,100,1,0,0,1,1,0,0
57,7,100,1120001,300,1,0,0,1,1,1,0
58,1,2,0,100,1,0,0,1,1,0,0
58,2,100,2001,50,1,0,0,1,1,0,0
58,3,100,2051,50,1,0,0,1,1,0,0
58,4,100,10199001,300,1,0,0,1,1,0,0
58,5,100,10199002,500,1,0,0,1,1,0,0
58,6,100,1100001,50,1,0,0,1,1,0,0
58,7,307,2219,1,1,0,0,1,1,1,0
59,1,2,0,100,1,0,0,1,1,0,0
59,2,100,3502,50,1,0,0,1,1,0,0
59,3,100,10199001,500,1,0,0,1,1,0,0
59,4,100,10199007,30,1,0,0,1,1,0,0
59,5,100,10199002,1000,1,0,0,1,1,0,0
59,6,100,1110001,100,1,0,0,1,1,0,0
59,7,100,1120001,300,1,0,0,1,1,1,0
60,1,2,0,100,1,0,0,1,1,0,0
60,2,307,2158,1,1,0,0,1,1,0,0
60,3,100,3502,50,1,0,0,1,1,0,0
60,4,100,10199002,200,1,0,0,1,1,0,0
60,5,100,10199001,200,1,0,0,1,1,0,0
60,6,100,10199007,20,1,0,0,1,1,0,0
60,7,100,2505,1,1,0,0,1,1,1,0
61,1,100,3005,50,1,0,0,1,1,0,0
61,2,100,10199001,200,1,0,0,1,1,0,0
61,3,100,2051,20,1,0,0,1,1,0,0
61,4,100,1020005,20,1,0,0,1,1,0,0
61,5,100,10199002,200,1,0,0,1,1,0,0
61,6,100,1070001,100,1,0,0,1,1,0,0
61,7,100,2606,1,1,0,0,1,1,1,0
62,1,2,0,100,1,0,0,1,1,0,0
62,2,100,2001,50,1,0,0,1,1,0,0
62,3,100,2051,20,1,0,0,1,1,0,0
62,4,300,1128,1,1,0,0,1,1,0,0
62,5,100,10199002,300,1,0,0,1,1,0,0
62,6,100,1120001,50,1,0,0,1,1,0,0
62,7,307,2219,1,1,0,0,1,1,1,0
63,1,100,1070001,20,1,0,0,1,1,0,0
63,2,100,1020005,30,1,0,0,1,1,0,0
63,3,100,1070001,30,1,0,0,1,1,0,0
63,4,100,1020005,30,1,0,0,1,1,0,0
63,5,100,1070001,50,1,0,0,1,1,0,0
63,6,100,1020005,40,1,0,0,1,1,0,0
63,7,100,1070001,100,1,0,0,1,1,1,0
64,1,2,0,100,1,0,0,1,1,0,0
64,2,100,2001,50,1,0,0,1,1,0,0
64,3,100,2051,20,1,0,0,1,1,0,0
64,4,300,1128,1,1,0,0,1,1,0,0
64,5,100,10199002,300,1,0,0,1,1,0,0
64,6,100,1120001,50,1,0,0,1,1,0,0
64,7,307,2219,1,1,0,0,1,1,1,0
65,1,2,0,100,1,0,0,1,1,0,0
65,2,307,2158,1,1,0,0,1,1,0,0
65,3,100,3502,50,1,0,0,1,1,0,0
65,4,100,10199002,200,1,0,0,1,1,0,0
65,5,100,10199001,200,1,0,0,1,1,0,0
65,6,100,10199007,20,1,0,0,1,1,0,0
65,7,100,2505,1,1,0,0,1,1,1,0
66,1,2,0,100,1,0,0,1,1,0,0
66,2,307,2158,1,1,0,0,1,1,0,0
66,3,100,3502,50,1,0,0,1,1,0,0
66,4,100,10199002,200,1,0,0,1,1,0,0
66,5,100,10199001,200,1,0,0,1,1,0,0
66,6,100,10199007,20,1,0,0,1,1,0,0
66,7,100,2505,1,1,0,0,1,1,1,0
67,1,2,0,100,1,0,0,1,1,0,0
67,2,100,2001,50,1,0,0,1,1,0,0
67,3,100,2051,20,1,0,0,1,1,0,0
67,4,300,1128,1,1,0,0,1,1,0,0
67,5,100,10199002,300,1,0,0,1,1,0,0
67,6,100,1120001,50,1,0,0,1,1,0,0
67,7,307,2219,1,1,0,0,1,1,1,0
68,1,2,0,100,1,0,0,1,1,0,0
68,2,100,1020005,30,1,0,0,1,1,0,0
68,3,100,1070001,30,1,0,0,1,1,0,0
68,4,100,1020005,30,1,0,0,1,1,0,0
68,5,100,1070001,50,1,0,0,1,1,0,0
68,6,100,1020005,40,1,0,0,1,1,0,0
68,7,100,1070001,100,1,0,0,1,1,1,0
69,1,2,0,100,1,0,0,1,1,0,0
69,2,100,10199001,200,1,0,0,1,1,0,0
69,3,100,2051,20,1,0,0,1,1,0,0
69,4,3,0,300000,1,0,0,1,1,0,0
69,5,28,0,50,1,0,0,1,1,0,0
69,6,100,1020005,50,1,0,0,1,1,0,0
69,7,100,2505,1,1,0,0,1,1,1,0
70,1,2,0,100,1,0,0,1,1,0,0
70,2,100,2001,50,1,0,0,1,1,0,0
70,3,100,2051,20,1,0,0,1,1,0,0
70,4,300,1128,1,1,0,0,1,1,0,0
70,5,100,10199002,300,1,0,0,1,1,0,0
70,6,100,1120001,50,1,0,0,1,1,0,0
70,7,307,2219,1,1,0,0,1,1,1,0
71,1,2,0,100,1,0,0,1,1,0,0
71,2,100,2001,50,1,0,0,1,1,0,0
71,3,3,0,200000,1,0,0,1,1,0,0
71,4,100,2051,10,1,0,0,1,1,0,0
71,5,100,10199002,200,1,0,0,1,1,0,0
71,6,100,1070001,50,1,0,0,1,1,0,0
71,7,100,1020005,100,1,0,0,1,1,1,0
71,8,100,10199002,200,1,0,0,1,2,0,0
71,9,100,2051,10,1,0,0,1,2,0,0
71,10,100,2001,100,1,0,0,1,2,0,0
71,11,3,0,500000,1,0,0,1,2,0,0
71,12,100,1020005,50,1,0,0,1,2,0,0
71,13,100,1070001,100,1,0,0,1,2,0,0
71,14,100,2901,1,1,0,0,1,2,1,0
72,1,2,0,100,1,0,0,1,1,0,0
72,2,3,0,300000,1,0,0,1,1,0,0
72,3,100,2051,20,1,0,0,1,1,0,0
72,4,4,0,1750,1,0,0,1,1,0,0
72,5,28,0,50,1,0,0,1,1,0,0
72,6,100,1020005,50,1,0,0,1,1,0,0
72,7,100,2505,1,1,0,0,1,1,1,0
73,1,2,0,100,1,0,0,1,1,0,0
73,2,100,10199001,200,1,0,0,1,1,0,0
73,3,100,2051,20,1,0,0,1,1,0,0
73,4,3,0,300000,1,0,0,1,1,0,0
73,5,28,0,50,1,0,0,1,1,0,0
73,6,100,1020005,50,1,0,0,1,1,0,0
73,7,100,2505,1,1,0,0,1,1,1,0
74,1,2,0,100,1,0,0,1,1,0,0
74,2,100,2001,50,1,0,0,1,1,0,0
74,3,100,2051,20,1,0,0,1,1,0,0
74,4,300,1128,1,1,0,0,1,1,0,0
74,5,100,10199002,300,1,0,0,1,1,0,0
74,6,100,1070001,100,1,0,0,1,1,0,0
74,7,307,2219,1,1,0,0,1,1,1,0
75,1,2,0,100,1,0,0,1,1,0,0
75,2,100,2001,50,1,0,0,1,1,0,0
75,3,100,3503,40,1,0,0,1,1,0,0
75,4,100,2051,20,1,0,0,1,1,0,0
75,5,3,0,300000,1,0,0,1,1,0,0
75,6,100,1070001,50,1,0,0,1,1,0,0
75,7,100,1020005,100,1,0,0,1,1,1,0
75,8,28,0,50,1,0,0,1,2,0,0
75,9,100,2001,100,1,0,0,1,2,0,0
75,10,100,10199002,200,1,0,0,1,2,0,0
75,11,100,2051,20,1,0,0,1,2,0,0
75,12,3,0,500000,1,0,0,1,2,0,0
75,13,100,1070001,100,1,0,0,1,2,0,0
75,14,100,2901,1,1,0,0,1,2,1,0
76,1,2,0,100,1,0,0,1,1,0,0
76,2,100,1020005,30,1,0,0,1,1,0,0
76,3,100,1070001,30,1,0,0,1,1,0,0
76,4,100,1020005,30,1,0,0,1,1,0,0
76,5,100,1070001,50,1,0,0,1,1,0,0
76,6,100,1020005,40,1,0,0,1,1,0,0
76,7,100,1070001,100,1,0,0,1,1,1,0
77,1,2,0,100,1,0,0,1,1,0,0
77,2,100,2001,50,1,0,0,1,1,0,0
77,3,100,2051,20,1,0,0,1,1,0,0
77,4,300,1128,1,1,0,0,1,1,0,0
77,5,100,10199002,300,1,0,0,1,1,0,0
77,6,100,1070001,100,1,0,0,1,1,0,0
77,7,307,2219,1,1,0,0,1,1,1,0
78,1,100,2001,50,1,0,0,1,1,0,0
78,2,100,10199002,200,1,0,0,1,1,0,0
78,3,100,2051,20,1,0,0,1,1,0,0
78,4,2,0,100,1,0,0,1,1,0,0
78,5,300,1056,1,1,0,0,1,1,0,0
78,6,100,1110001,80,1,0,0,1,1,0,0
78,7,100,1120001,150,1,0,0,1,1,1,0
79,1,2,0,100,1,0,0,1,1,0,0
79,2,100,2001,50,1,0,0,1,1,0,0
79,3,100,2051,20,1,0,0,1,1,0,0
79,4,300,1128,1,1,0,0,1,1,0,0
79,5,100,10199002,300,1,0,0,1,1,0,0
79,6,100,1070001,100,1,0,0,1,1,0,0
79,7,307,2219,1,1,0,0,1,1,1,0
80,1,3,0,1000000,1,0,0,2,1,0,0
80,2,2,0,100,1,0,0,2,1,0,0
80,3,100,3005,50,1,0,0,2,1,0,0
80,4,307,2160,1,1,0,0,2,1,0,0
80,5,100,10199001,75,1,0,0,2,1,0,0
80,6,100,2001,50,1,0,0,2,1,0,0
80,7,100,2704,1,1,0,0,2,1,1,0
80,8,3,0,200000,1,0,0,2,2,0,0
80,9,2,0,100,1,0,0,2,2,0,0
80,10,4,0,300,1,0,0,2,2,0,0
80,11,307,2162,1,1,0,0,2,2,0,0
80,12,100,10199002,125,1,0,0,2,2,0,0
80,13,100,2001,50,1,0,0,2,2,0,0
80,14,300,1606,1,1,0,0,2,2,1,0
80,15,3,0,200000,1,0,0,2,3,0,0
80,16,2,0,100,1,0,0,2,3,0,0
80,17,100,3005,50,1,0,0,2,3,0,0
80,18,100,204010701,1,1,0,0,2,3,0,0
80,19,100,10199001,75,1,0,0,2,3,0,0
80,20,100,2001,50,1,0,0,2,3,0,0
80,21,300,1605,1,1,0,0,2,3,1,0
80,22,3,0,200000,1,0,0,2,4,0,0
80,23,2,0,100,1,0,0,2,4,0,0
80,24,4,0,300,1,0,0,2,4,0,0
80,25,100,1070001,200,1,0,0,2,4,0,0
80,26,100,10199002,125,1,0,0,2,4,0,0
80,27,100,2001,50,1,0,0,2,4,0,0
80,28,300,1608,1,1,0,0,2,4,1,0
80,29,3,0,200000,1,0,0,2,5,0,0
80,30,2,0,100,1,0,0,2,5,0,0
80,31,100,3005,50,1,0,0,2,5,0,0
80,32,100,1020005,300,1,0,0,2,5,0,0
80,33,100,10199001,75,1,0,0,2,5,0,0
80,34,100,2001,50,1,0,0,2,5,0,0
80,35,300,1609,1,1,0,0,2,5,1,0
80,36,3,0,200000,1,0,0,2,6,0,0
80,37,2,0,100,1,0,0,2,6,0,0
80,38,4,0,300,1,0,0,2,6,0,0
80,39,100,10199007,100,1,0,0,2,6,0,0
80,40,100,10199002,125,1,0,0,2,6,0,0
80,41,100,2001,50,1,0,0,2,6,0,0
80,42,300,1610,1,1,0,0,2,6,1,0
80,43,3,0,200000,1,0,0,2,7,0,0
80,44,2,0,100,1,0,0,2,7,0,0
80,45,100,3005,50,1,0,0,2,7,0,0
80,46,300,1068,1,1,0,0,2,7,0,0
80,47,100,10199001,75,1,0,0,2,7,0,0
80,48,100,2001,50,1,0,0,2,7,0,0
80,49,300,1611,1,1,0,0,2,7,1,0
80,50,3,0,500000,1,0,0,2,8,0,0
80,51,2,0,100,1,0,0,2,8,0,0
80,52,4,0,300,1,0,0,2,8,0,0
80,53,300,1078,1,1,0,0,2,8,0,0
80,54,100,10199002,125,1,0,0,2,8,0,0
80,55,100,2001,50,1,0,0,2,8,0,0
80,56,100,2901,1,1,0,0,2,8,1,0
81,1,2,0,100,1,0,0,1,1,0,0
81,2,100,1020005,30,1,0,0,1,1,0,0
81,3,100,1070001,30,1,0,0,1,1,0,0
81,4,100,1020005,30,1,0,0,1,1,0,0
81,5,100,1070001,50,1,0,0,1,1,0,0
81,6,100,1020005,40,1,0,0,1,1,0,0
81,7,100,1070001,100,1,0,0,1,1,1,0
82,1,2,0,100,1,0,0,1,1,0,0
82,2,100,2001,50,1,0,0,1,1,0,0
82,3,100,2051,20,1,0,0,1,1,0,0
82,4,300,1128,1,1,0,0,1,1,0,0
82,5,100,10199002,300,1,0,0,1,1,0,0
82,6,100,1070001,100,1,0,0,1,1,0,0
82,7,307,2219,1,1,0,0,1,1,1,0
83,1,2,0,100,1,0,0,1,1,0,0
83,2,100,2001,50,1,0,0,1,1,0,0
83,3,100,2051,20,1,0,0,1,1,0,0
83,4,300,1128,1,1,0,0,1,1,0,0
83,5,100,10199002,300,1,0,0,1,1,0,0
83,6,100,1070001,100,1,0,0,1,1,0,0
83,7,307,2219,1,1,0,0,1,1,1,0
84,1,2,0,100,1,0,0,1,1,0,0
84,2,100,1020005,30,1,0,0,1,1,0,0
84,3,100,1070001,30,1,0,0,1,1,0,0
84,4,100,1020005,30,1,0,0,1,1,0,0
84,5,100,1070001,50,1,0,0,1,1,0,0
84,6,100,1020005,40,1,0,0,1,1,0,0
84,7,100,1070001,100,1,0,0,1,1,1,0
85,1,2,0,100,1,0,0,1,1,0,0
85,2,100,1020005,30,1,0,0,1,1,0,0
85,3,100,1070001,30,1,0,0,1,1,0,0
85,4,100,1020005,30,1,0,0,1,1,0,0
85,5,100,1070001,50,1,0,0,1,1,0,0
85,6,100,1020005,40,1,0,0,1,1,0,0
85,7,100,1070001,100,1,0,0,1,1,1,0
86,1,2,0,100,1,0,0,1,1,0,0
86,2,100,2001,50,1,0,0,1,1,0,0
86,3,100,2051,20,1,0,0,1,1,0,0
86,4,300,1128,1,1,0,0,1,1,0,0
86,5,100,10199002,300,1,0,0,1,1,0,0
86,6,100,1070001,100,1,0,0,1,1,0,0
86,7,307,2219,1,1,0,0,1,1,1,0
87,1,2,0,100,1,0,0,1,1,0,0
87,2,100,10199007,10,1,0,0,1,1,0,0
87,3,100,2001,50,1,0,0,1,1,0,0
87,4,100,3503,10,1,0,0,1,1,0,0
87,5,100,2051,20,1,0,0,1,1,0,0
87,6,100,10199002,300,1,0,0,1,1,0,0
87,7,100,10199007,40,1,0,0,1,1,1,0
88,1,2,0,100,1,0,0,1,1,0,0
88,2,100,1020005,30,1,0,0,1,1,0,0
88,3,100,1070001,30,1,0,0,1,1,0,0
88,4,100,1020005,30,1,0,0,1,1,0,0
88,5,100,1070001,50,1,0,0,1,1,0,0
88,6,100,1020005,40,1,0,0,1,1,0,0
88,7,100,1070001,100,1,0,0,1,1,1,0
89,1,3,0,1000000,1,0,0,2,1,0,0
89,2,2,0,100,1,0,0,2,1,0,0
89,3,100,3005,50,1,0,0,2,1,0,0
89,4,307,2160,1,1,0,0,2,1,0,0
